facility_id,lat,lon,geo_source
FA0295521,33.987721292986,-117.892308635984,census
FA0041428,33.988858043293,-118.353284908556,census
FA0065421,34.113347341592,-117.890144212697,census
FA0313031,34.033590831038,-117.74036635793,census
FA0318717,34.189746325007,-118.60574947523,census
FA0328999,34.169191418607,-118.100007924541,census
FA0318719,33.9565250684,-118.291532896588,census
FA0049399,34.217956240086,-118.606131215236,census
FA0326332,34.044138694174,-117.848711856863,census
FA0030762,33.933879862606,-118.265222876245,census
FA0271523,34.136000070176,-117.865604015,census
FA0029777,34.033186676364,-118.192296080126,census
FA0294204,34.011585425079,-117.86023458313,census
FA0313007,34.264271174639,-118.502202171688,census
FA0313002,33.787454140351,-118.307522032837,census
FA0314333,34.0336457147,-117.733444700774,census
FA0318705,34.122192022629,-117.792804693938,census
FA0323297,34.078252990164,-118.383830852606,census
FA0326321,34.172437423685,-118.547569017878,census
FA0061076,33.910080938681,-118.074978087698,census
FA0303694,34.149849273519,-118.255199159965,census
FA0266165,34.019642840811,-118.421317299735,census
FA0030772,33.998576824684,-118.429581457887,census
FA0296876,33.988233696064,-117.903482402925,census
FA0003174,34.264311930588,-118.502201869789,census
FA0030777,34.201936388289,-118.431327044696,census
FA0074390,34.085103343317,-118.383787913948,census
FA0039107,34.430457177283,-118.555884230245,census
FA0245249,34.651924351005,-118.218523494887,census
FA0314342,34.063524361734,-118.29799587106,census
FA0314341,34.063524361734,-118.29799587106,census
FA0064110,34.039745909612,-118.331043091735,census
FA0314340,34.03666882015,-118.193811651116,census
FA0282236,34.659135269073,-118.210153756354,census
FA0064117,34.040617378958,-118.174634730871,census
FA0326317,33.987476554837,-117.887736363338,census
FA0326314,33.996826457691,-118.149668413954,census
FA0019506,34.040529845057,-118.163405403401,census
FA0295537,34.415820818731,-118.461316954501,census
FA0326313,34.058438453198,-117.783880814541,census
FA0267490,34.059754395206,-118.122866155321,census
FA0258549,33.774553068278,-118.253973796326,census
FA0270256,33.986384795181,-117.87323112839,census
FA0250646,34.579566383316,-118.116479989948,census
FA0025392,34.197962460294,-118.159051886937,census
FA0270258,33.899084590787,-118.082682332194,census
FA0029759,33.895326516482,-118.35279822955,census
FA0263966,33.97916114638,-118.225106727612,census
FA0311284,34.046257129939,-118.464710270036,census
FA0280464,34.585610848292,-118.147519585189,census
FA0176117,33.903531151205,-118.193852451828,census
FA0225680,34.061697850368,-118.298629931128,census
FA0049368,34.704141824845,-118.16470305263,census
FA0326305,33.987466980046,-117.88759547726,census
FA0051679,34.100285487858,-118.329456382676,census
FA0015119,34.1286308177,-117.853549108676,census
FA0250651,34.017154891785,-118.495933715128,census
FA0025396,33.914304766855,-118.15916638964,census
FA0064123,34.221362928042,-118.466868591422,census
FA0223017,33.904274111402,-118.151541026108,census
FA0250636,34.076299175621,-118.310672760515,census
FA0291121,34.033266847082,-118.184996756803,census
FA0291125,34.07267504045,-118.37063373521,census
FA0027104,34.150302221697,-118.42259408026,census
FA0030752,34.01662731643,-118.497329205703,census
FA0027107,33.91648046022,-118.341767850635,census
FA0042715,34.004139180192,-118.291610923508,census
FA0136900,33.996885565395,-118.430313846155,census
FA0042716,33.739605650047,-118.287828214133,census
FA0280467,34.171616326063,-118.543220687086,census
FA0203421,34.065842209476,-118.237909791367,census
FA0064131,33.924839867976,-118.023916376792,census
FA0016454,34.078908972915,-118.115614436225,census
FA0280470,33.743410476985,-118.298360416237,census
FA0050338,33.910251077408,-118.142747008644,census
FA0177458,34.071166023567,-117.928019056766,census
FA0049359,33.916855461962,-118.048231881086,census
FA0064135,33.916329870196,-118.365957414095,census
FA0324595,33.860792017218,-118.082037584101,census
FA0064133,34.021052844769,-118.160050129107,census
FA0303670,33.94413395784,-118.408330153517,census
FA0049354,33.981644282701,-118.408686543698,census
FA0304973,33.777162278757,-118.343416001751,census
FA0291130,34.117872063399,-118.261277179942,census
FA0245274,34.69763935075,-118.147967367094,census
FA0029733,34.066222658989,-117.719288444741,census
FA0311266,34.646450333372,-118.147732008352,census
FA0042703,33.983816490367,-118.098204604321,census
FA0177426,34.037362182254,-117.912914189765,census
FA0177427,34.115804777497,-117.772898777175,census
FA0068500,34.032280183183,-118.495167924342,census
FA0177428,34.12919897348,-117.892253554969,census
FA0136907,34.60018301698,-118.147563805618,census
FA0279498,33.945034862437,-118.44256085301,census
FA0291128,34.050854154279,-118.242126789465,census
FA0324589,34.032759334525,-118.154849840348,census
FA0292459,33.971595729845,-118.069610133864,census
FA0296819,34.05692636341,-118.442781991256,census
FA0016426,33.977004238186,-118.37654659079,census
FA0049348,34.162411960559,-118.052752036627,census
FA0064148,34.001983250778,-117.810711154256,census
FA0177421,33.873133285767,-118.352275842853,census
FA0251964,34.161667965054,-118.255199827701,census
FA0250633,34.183066108374,-118.311689233478,census
FA0250613,33.973596623588,-118.308901505658,census
FA0271551,34.079244921237,-117.907671597345,census
FA0303655,34.689276773965,-118.16597801413,census
FA0203449,34.068246702521,-118.383639747287,census
FA0303656,34.381224267088,-118.529683852895,census
FA0223035,34.073257794855,-118.37587857613,census
FA0156518,33.902215448228,-118.099328995509,census
FA0176106,34.422957403417,-118.562615470001,census
FA0271549,34.10693840216,-117.93796551553,census
FA0143206,34.046036297315,-117.991090315634,census
FA0296826,34.055248672477,-118.397641467478,census
FA0274658,34.248050011338,-118.285463623704,census
FA0294267,34.032721655232,-118.123555018728,census
FA0274657,34.083621878841,-118.349936559641,census
FA0138711,34.095582813669,-117.717065709167,census
FA0294264,34.157645569339,-118.493344522541,census
FA0064958,33.892543053593,-118.283089254873,census
FA0298620,34.074050022916,-118.309207690205,census
FA0274650,34.01210297308,-118.495613318144,census
FA0303626,34.039037717128,-118.439019283701,census
FA0303625,34.148016134038,-118.797347565571,census
FA0304959,34.229203327565,-118.562234329397,census
FA0311245,34.672412322802,-118.151561292326,census
FA0261339,34.106474344495,-118.28748778336,census
FA0018267,34.147694514071,-118.428909607373,census
FA0023613,33.837640241512,-118.360646557099,census
FA0250690,33.966391669842,-118.265070788766,census
FA0250692,34.697446827879,-118.145995481172,census
FA0259025,33.789607473377,-118.325822820227,census
FA0282282,34.201678823938,-118.597658798146,census
FA0012962,34.000918377337,-118.083211136733,census
FA0250695,33.902554322412,-118.361333837457,census
FA0320190,34.458296823686,-118.534455953997,census
FA0294276,34.234050168921,-118.536015948122,census
FA0269297,34.264838201807,-118.521840225084,census
FA0158311,33.863037568834,-118.400154922614,census
FA0304965,34.061749442566,-118.312868961802,census
FA0298633,34.080310312917,-118.085552288339,census
FA0071267,34.000412425411,-118.395146285466,census
FA0312587,34.044150983938,-118.210625729512,census
FA0171306,34.067871345219,-117.751950575174,census
FA0303639,34.003980890148,-118.09026756781,census
FA0312586,34.076930495306,-118.468778614427,census
FA0261334,34.101691438832,-118.324550989202,census
FA0263999,34.062003839241,-117.763054072272,census
FA0312581,33.902461438409,-118.030112130614,census
FA0167260,34.140845736127,-118.375622389804,census
FA0023623,34.171680965223,-118.296021620118,census
FA0259012,33.781026880419,-118.320647562686,census
FA0240409,33.895332982789,-118.193489051405,census
FA0007595,33.903261864493,-118.238350841545,census
FA0325886,34.121473084679,-117.807052170866,census
FA0273305,34.043778619812,-117.749700271497,census
FA0320180,34.037520321865,-117.949824203055,census
FA0010313,34.116398197377,-118.262860654596,census
FA0032542,34.101456314027,-118.00573285194,census
FA0159677,34.004055211513,-118.485538195369,census
FA0159679,34.689935548219,-118.172177877019,census
FA0311225,34.062173310571,-118.442860683456,census
FA0304939,33.791745418302,-118.329328063755,census
FA0045866,34.195723557784,-118.535966623044,census
FA0167293,34.157912645562,-118.495304610724,census
FA0328906,34.442483102981,-118.58120628831,census
FA0020565,34.579781263588,-118.126615784211,census
FA0179244,34.037109520477,-118.204069138982,census
FA0006296,34.05552377659,-117.735718869312,census
FA0027194,33.952842860498,-118.265071244467,census
FA0032539,34.215604441999,-118.598090418855,census
FA0269284,34.090687365768,-118.349450812239,census
FA0320185,34.046429737307,-118.257301805005,census
FA0323210,34.090585128283,-118.387691516965,census
FA0159661,34.689276773982,-118.166282403102,census
FA0269277,34.079069004181,-117.988473152089,census
FA0271597,34.234344977964,-118.502478150916,census
FA0271598,34.032672853622,-118.299572841281,census
FA0009312,34.087507993134,-117.888814006042,census
FA0271593,34.417763701249,-118.502641584471,census
FA0159667,33.989016034334,-118.185201068963,census
FA0311238,34.062238405354,-118.134139699941,census
FA0312565,34.059511180475,-118.444828583947,census
FA0299981,33.93252720801,-118.138423633486,census
FA0304947,34.069639677935,-118.035911926309,census
FA0270260,33.943433146836,-118.137344654632,census
FA0312561,34.067088967966,-118.309035993133,census
FA0167281,34.101691438832,-118.324550989202,census
FA0239408,34.221408401514,-118.55362353853,census
FA0074308,34.67481377461,-118.150251481519,census
FA0061000,33.894464663063,-118.361222780295,census
FA0251997,34.689566514801,-118.094524073301,census
FA0239405,34.181228241679,-118.535945957327,census
FA0273368,34.66019419049,-118.204265571429,census
FA0012918,34.009036584544,-118.413331812949,census
FA0061008,33.945523455569,-118.31605937614,census
FA0044506,34.079605117214,-118.090856737416,census
FA0287929,34.209024035405,-118.370392560238,census
FA0259062,34.704141351499,-118.164614774644,census
FA0074322,34.076374776353,-118.216038632696,census
FA0024903,34.023279393528,-118.135818422479,census
FA0179227,34.235424846201,-118.558898441222,census
FA0251100,33.857067862977,-118.390888968765,census
FA0324521,33.989154704919,-117.865284351524,census
FA0251105,34.052662638656,-118.303789472119,census
FA0294233,34.024543912698,-118.392474664873,census
FA0241780,33.739380463713,-118.29225291729,census
FA0053455,33.836704471621,-118.388000749965,census
FA0012929,33.984267209982,-118.162219649262,census
FA0057814,33.863823006324,-118.094621118374,census
FA0272022,33.864011029685,-118.278508198406,census
FA0304922,34.010802855641,-118.29260348399,census
FA0274685,34.106599708236,-117.808272617286,census
FA0304924,34.047829621795,-118.443811671941,census
FA0272020,34.057803905849,-118.293374614504,census
FA0319163,34.228210767081,-118.364770459309,census
FA0259055,34.046095391956,-118.524352557153,census
FA0033860,34.090088174809,-118.212457641168,census
FA0136986,33.994006273062,-118.291565915846,census
FA0018231,34.045306636318,-118.350665397172,census
FA0265734,34.036117166622,-118.130513233623,census
FA0286614,34.450607582507,-118.497601317503,census
FA0144590,34.090801442473,-118.367578225061,census
FA0320155,34.138645015871,-117.865515858124,census
FA0307196,34.009494024804,-118.105226098732,census
FA0156573,34.264962039739,-118.523458075427,census
FA0252421,34.201249432684,-118.408189683592,census
FA0320151,33.941219793575,-118.291564358258,census
FA0052112,34.59816866898,-118.147536787556,census
FA0294243,33.832682049228,-118.160003819908,census
FA0319151,34.187042714785,-118.44878253107,census
FA0057802,34.066767524271,-118.134248600586,census
FA0259041,34.084946628735,-118.220875989707,census
FA0272010,34.103076626382,-118.235559813757,census
FA0319158,33.737579273946,-118.28783826047,census
FA0265726,33.988449976757,-117.908395719312,census
FA0015174,34.079582235863,-118.101613041431,census
FA0019532,33.888404234211,-118.250140385975,census
FA0321478,34.077604000166,-117.890241202764,census
FA0019538,34.039945967704,-118.464836308554,census
FA0320148,34.036896726156,-118.252317929819,census
FA0018204,33.989068874332,-118.396788919665,census
FA0073009,34.144188512213,-118.393699850493,census
FA0066725,34.059765778621,-118.173053934586,census
FA0179200,33.873061832917,-118.085168980053,census
FA0307166,34.001232503771,-117.810788093167,census
FA0273337,34.018112204044,-118.472154771107,census
FA0054764,33.905899886282,-118.208555695547,census
FA0300540,34.01244750761,-118.466752138228,census
FA0274664,34.040248066153,-118.202113220929,census
FA0176180,34.036063438531,-118.191400463325,census
FA0248399,34.673336110914,-118.147943726987,census
FA0248398,34.601738369416,-118.145601366671,census
FA0304900,33.943110270427,-118.196132967556,census
FA0048081,34.041668012408,-118.255162917334,census
FA0273330,34.075980853219,-118.376656461677,census
FA0319143,33.990731774653,-118.466587332282,census
FA0312521,34.047169341538,-118.320161480031,census
FA0312520,34.063247617836,-118.309159927768,census
FA0159628,34.128791480438,-118.347800647893,census
FA0304906,34.255890448002,-118.536163567372,census
FA0304905,34.021025097439,-118.329672825645,census
FA0159629,33.982126121656,-118.141303828314,census
FA0260027,34.021060242204,-118.160684381511,census
FA0018212,34.379222274309,-118.548032481082,census
FA0259034,34.137870534191,-117.865471363666,census
FA0066735,33.930870118436,-117.994034391644,census
FA0018215,33.985610625992,-118.101740986369,census
FA0307175,33.988237927139,-117.90136286895,census
FA0061046,33.80806256966,-118.358457302963,census
FA0061045,33.839402733309,-118.072123340196,census
FA0321461,34.583585336632,-118.118919624366,census
FA0321462,34.068994672561,-118.291969911866,census
FA0307177,34.174951581907,-118.294671003731,census
FA0034229,34.076573687235,-118.383638301037,census
FA0034228,33.887834944651,-118.029032869669,census
FA0241693,34.106286835813,-118.323018741041,census
FA0273289,34.05768904276,-118.293411782033,census
FA0297256,34.083410377385,-118.34568565679,census
FA0138794,33.872777317538,-118.302906219365,census
FA0265660,34.080106240086,-118.032446916793,census
FA0300510,33.918919562609,-118.416702474439,census
